event_id_cnty,event_date,event_type,sub_event_type,country,admin1,admin2,latitude,longitude,fatalities
CHI8903,2022-05-20,Riots,Violent demonstration,Chile,Valparaiso,Valparaiso,-32.7258,-71.4151,0
CHI8896,2022-05-19,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-38.2341,-72.3439,0
CHI8885,2022-05-18,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-37.7952,-72.7164,0
CHI8886,2022-05-18,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-38.1649,-72.9055,0
CHI8889,2022-05-18,Protests,Peaceful protest,Chile,Biobio,Concepcion,-37.0343,-73.1383,0
CHI8882,2022-05-17,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4546,-70.6823,0
CHI8876,2022-05-17,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-38.1933,-72.9924,0
CHI8877,2022-05-17,Riots,Violent demonstration,Chile,Biobio,Arauco,-37.2457,-73.3153,0
CHI8883,2022-05-17,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI8879,2022-05-17,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.7891,-73.1017,0
CHI8874,2022-05-16,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.7891,-73.1017,0
CHI8866,2022-05-14,Strategic developments,Looting/property destruction,Chile,Araucania,Cautin,-38.6688,-72.2257,0
CHI8864,2022-05-13,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI8863,2022-05-13,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI8862,2022-05-13,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.455,-70.5934,0
CHI8859,2022-05-13,Strategic developments,Looting/property destruction,Chile,Araucania,Cautin,-38.9944,-73.0893,0
CHI8855,2022-05-12,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4684,-70.5341,0
CHI8854,2022-05-12,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.5833,-70.6342,0
CHI8851,2022-05-12,Violence against civilians,Attack,Chile,Biobio,Arauco,-37.8499,-73.3288,0
CHI8857,2022-05-12,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI8843,2022-05-11,Violence against civilians,Attack,Chile,Araucania,Malleco,-38.2341,-72.3439,0
CHI8845,2022-05-11,Strategic developments,Looting/property destruction,Chile,Biobio,Biobio,-37.7602,-72.0126,0
CHI8846,2022-05-11,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4917,-70.6571,0
CHI8848,2022-05-11,Riots,Mob violence,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI8841,2022-05-10,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI8839,2022-05-10,Violence against civilians,Attack,Chile,Araucania,Malleco,-38.2341,-72.3439,0
CHI8836,2022-05-09,Protests,Peaceful protest,Chile,Los Rios,Ranco,-40.3314,-72.9463,0
CHI8837,2022-05-09,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4684,-70.5341,0
CHI8828,2022-05-07,Protests,Protest with intervention,Chile,Metropolitana,Santiago,-33.4419,-70.679,0
CHI8824,2022-05-06,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI8783,2022-05-05,Protests,Peaceful protest,Chile,Araucania,Cautin,-38.709,-73.167,0
CHI8789,2022-05-05,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.7249,-73.1168,0
CHI8791,2022-05-05,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI8687,2022-05-05,Violence against civilians,Attack,Chile,Los Rios,Valdivia,-40.0718,-72.8751,0
CHI8784,2022-05-05,Protests,Peaceful protest,Chile,Biobio,Arauco,-37.2302,-73.2323,0
CHI8786,2022-05-05,Protests,Peaceful protest,Chile,Biobio,Biobio,-37.4697,-72.3537,0
CHI8781,2022-05-04,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.7249,-73.1168,0
CHI8777,2022-05-04,Protests,Peaceful protest,Chile,Biobio,Biobio,-37.4697,-72.3537,0
CHI8775,2022-05-04,Protests,Peaceful protest,Chile,Biobio,Arauco,-37.2302,-73.2323,0
CHI8778,2022-05-04,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI8773,2022-05-04,Protests,Peaceful protest,Chile,Araucania,Cautin,-38.9525,-72.6265,0
CHI8774,2022-05-04,Protests,Peaceful protest,Chile,Araucania,Cautin,-38.6363,-72.4534,0
CHI8819,2022-05-04,Riots,Violent demonstration,Chile,Los Rios,Valdivia,-39.8618,-72.8168,0
CHI8762,2022-05-03,Protests,Peaceful protest,Chile,Biobio,Arauco,-37.2302,-73.2323,0
CHI8763,2022-05-03,Protests,Peaceful protest,Chile,Biobio,Arauco,-37.4762,-73.3412,0
CHI8765,2022-05-03,Protests,Peaceful protest,Chile,Biobio,Biobio,-37.4697,-72.3537,0
CHI8772,2022-05-03,Protests,Peaceful protest,Chile,Los Rios,Valdivia,-39.5364,-72.9657,0
CHI8816,2022-05-03,Riots,Violent demonstration,Chile,Araucania,Cautin,-38.6363,-72.4534,0
CHI8817,2022-05-03,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.3959,-70.671,0
CHI8766,2022-05-03,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI8767,2022-05-03,Protests,Peaceful protest,Chile,Biobio,Concepcion,-37.0343,-73.1383,0
CHI8771,2022-05-03,Protests,Peaceful protest,Chile,Los Lagos,Osorno,-40.4127,-73.0113,0
CHI8796,2022-05-03,Protests,Excessive force against protesters,Chile,Araucania,Malleco,-37.7952,-72.7164,0
CHI8751,2022-05-02,Protests,Peaceful protest,Chile,Biobio,Arauco,-37.2302,-73.2323,0
CHI8752,2022-05-02,Protests,Peaceful protest,Chile,Biobio,Arauco,-37.4762,-73.3412,0
CHI8754,2022-05-02,Protests,Peaceful protest,Chile,Biobio,Biobio,-37.4697,-72.3537,0
CHI8757,2022-05-02,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.7249,-73.1168,0
CHI8814,2022-05-02,Riots,Violent demonstration,Chile,Araucania,Malleco,-38.2496,-72.6703,0
CHI8756,2022-05-02,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.7891,-73.1017,0
CHI8697,2022-05-02,Strategic developments,Looting/property destruction,Chile,Araucania,Cautin,-38.9944,-73.0893,0
CHI8704,2022-05-02,Riots,Mob violence,Chile,Los Lagos,Osorno,-40.7958,-73.2177,0
CHI8815,2022-05-02,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI8811,2022-04-30,Riots,Violent demonstration,Chile,Los Rios,Valdivia,-39.8618,-72.8168,0
CHI8685,2022-04-30,Violence against civilians,Attack,Chile,Araucania,Cautin,-39.4099,-72.7105,0
CHI8672,2022-04-29,Battles,Armed clash,Chile,Araucania,Cautin,-38.709,-73.167,0
CHI8696,2022-04-29,Strategic developments,Looting/property destruction,Chile,Biobio,Concepcion,-36.8306,-73.1164,0
CHI8674,2022-04-29,Battles,Armed clash,Chile,Araucania,Cautin,-38.837,-72.712,0
CHI8805,2022-04-27,Riots,Violent demonstration,Chile,Magallanes,Magallanes,-53.1548,-70.9113,0
CHI8694,2022-04-27,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-38.2341,-72.3439,0
CHI8724,2022-04-27,Protests,Peaceful protest,Chile,Antofagasta,Antofagasta,-23.0987,-70.446,0
CHI8725,2022-04-27,Protests,Peaceful protest,Chile,Biobio,Biobio,-37.4697,-72.3537,0
CHI8732,2022-04-27,Protests,Peaceful protest,Chile,Tarapaca,Tamarugal,-20.2558,-69.7863,0
CHI8731,2022-04-27,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2508,-70.1097,0
CHI8727,2022-04-27,Protests,Peaceful protest,Chile,Coquimbo,Elqui,-30.0137,-71.3954,0
CHI8692,2022-04-26,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-38.4822,-71.9828,0
CHI8691,2022-04-26,Strategic developments,Looting/property destruction,Chile,Araucania,Cautin,-38.837,-72.712,0
CHI8720,2022-04-26,Protests,Peaceful protest,Chile,Los Lagos,Osorno,-40.574,-73.1335,0
CHI8721,2022-04-26,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4412,-70.7612,0
CHI8715,2022-04-25,Protests,Peaceful protest,Chile,Metropolitana,Maipo,-33.8084,-70.7346,0
CHI8800,2022-04-25,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI8679,2022-04-25,Violence against civilians,Attack,Chile,Araucania,Cautin,-38.6302,-73.3156,0
CHI8798,2022-04-25,Riots,Violent demonstration,Chile,Coquimbo,Elqui,-30.0137,-71.3954,0
CHI8678,2022-04-25,Violence against civilians,Attack,Chile,Araucania,Cautin,-38.709,-73.167,0
CHI8689,2022-04-24,Strategic developments,Looting/property destruction,Chile,Araucania,Cautin,-38.4202,-72.3759,0
CHI8712,2022-04-24,Protests,Peaceful protest,Chile,Arica y Parinacota,Arica,-18.4746,-70.2979,0
CHI8713,2022-04-24,Protests,Peaceful protest,Chile,Metropolitana,Maipo,-33.8084,-70.7346,0
CHI8688,2022-04-23,Strategic developments,Looting/property destruction,Chile,Los Lagos,Osorno,-40.6708,-73.5164,0
CHI8708,2022-04-23,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI8649,2022-04-22,Strategic developments,Looting/property destruction,Chile,Biobio,Biobio,-37.7189,-72.241,0
CHI8668,2022-04-21,Riots,Violent demonstration,Chile,Araucania,Malleco,-38.2341,-72.3439,0
CHI8648,2022-04-21,Strategic developments,Looting/property destruction,Chile,Biobio,Arauco,-37.8962,-73.3538,0
CHI8669,2022-04-21,Riots,Violent demonstration,Chile,Biobio,Arauco,-37.6096,-73.6488,0
CHI8670,2022-04-21,Riots,Violent demonstration,Chile,Metropolitana,Cordillera,-33.6183,-70.5899,0
CHI8645,2022-04-20,Strategic developments,Looting/property destruction,Chile,Biobio,Arauco,-37.4762,-73.3412,0
CHI8644,2022-04-20,Strategic developments,Looting/property destruction,Chile,Biobio,Arauco,-37.9105,-73.3807,0
CHI8667,2022-04-20,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.3959,-70.671,0
CHI8643,2022-04-19,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-38.2341,-72.3439,0
CHI8652,2022-04-19,Riots,Mob violence,Chile,Coquimbo,Elqui,-29.9045,-71.2489,0
CHI8666,2022-04-19,Riots,Violent demonstration,Chile,Los Rios,Valdivia,-39.8618,-72.8168,0
CHI8651,2022-04-19,Violence against civilians,Attack,Chile,Araucania,Malleco,-38.2341,-72.3439,0
CHI8665,2022-04-19,Riots,Violent demonstration,Chile,Biobio,Arauco,-37.2457,-73.3153,0
CHI8664,2022-04-18,Riots,Violent demonstration,Chile,Valparaiso,San Antonio,-33.5947,-71.6075,0
CHI8641,2022-04-18,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-38.4407,-71.8882,0
CHI8650,2022-04-18,Riots,Mob violence,Chile,Biobio,Concepcion,-37.0343,-73.1383,0
CHI8640,2022-04-17,Strategic developments,Looting/property destruction,Chile,Biobio,Arauco,-38.4296,-73.3215,0
CHI8663,2022-04-16,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4419,-70.679,0
CHI8633,2022-04-15,Strategic developments,Looting/property destruction,Chile,Biobio,Biobio,-37.4697,-72.3537,0
CHI8626,2022-04-14,Violence against civilians,Attack,Chile,Araucania,Malleco,-38.1933,-72.9924,0
CHI8631,2022-04-14,Strategic developments,Looting/property destruction,Chile,Los Rios,Valdivia,-39.5364,-72.9657,0
CHI8630,2022-04-14,Protests,Peaceful protest,Chile,Los Lagos,Chiloe,-43.117,-73.6147,0
CHI8627,2022-04-14,Riots,Violent demonstration,Chile,Biobio,Arauco,-37.7751,-73.3773,0
CHI8616,2022-04-12,Violence against civilians,Attack,Chile,Araucania,Malleco,-37.6739,-72.5883,0
CHI8614,2022-04-11,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.455,-70.5934,0
CHI8601,2022-04-10,Riots,Mob violence,Chile,Los Lagos,Osorno,-40.9768,-72.8801,0
CHI8600,2022-04-10,Riots,Mob violence,Chile,Coquimbo,Elqui,-29.9045,-71.2489,0
CHI8602,2022-04-10,Riots,Mob violence,Chile,Magallanes,Magallanes,-53.1548,-70.9113,0
CHI8603,2022-04-10,Violence against civilians,Attack,Chile,Metropolitana,Santiago,-33.5142,-70.7651,0
CHI8597,2022-04-09,Violence against civilians,Attack,Chile,Araucania,Cautin,-38.6688,-72.2257,0
CHI8564,2022-04-07,Strategic developments,Looting/property destruction,Chile,Araucania,Cautin,-38.7687,-72.5994,0
CHI8593,2022-04-07,Riots,Violent demonstration,Chile,Biobio,Biobio,-37.667,-72.017,0
CHI8589,2022-04-07,Protests,Peaceful protest,Chile,Magallanes,Magallanes,-53.1548,-70.9113,0
CHI8558,2022-04-05,Violence against civilians,Attack,Chile,Araucania,Malleco,-38.1933,-72.9924,0
CHI8560,2022-04-05,Strategic developments,Looting/property destruction,Chile,Biobio,Biobio,-37.667,-72.017,0
CHI8568,2022-04-05,Riots,Mob violence,Chile,Coquimbo,Elqui,-29.9045,-71.2489,0
CHI8592,2022-04-04,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4419,-70.679,0
CHI8579,2022-04-04,Protests,Peaceful protest,Chile,Araucania,Malleco,-38.4407,-71.8882,0
CHI8582,2022-04-04,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.5309,-70.6664,0
CHI8583,2022-04-04,Protests,Peaceful protest,Chile,Valparaiso,Marga Marga,-33.051,-71.3941,0
CHI8591,2022-04-04,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.455,-70.5934,0
CHI8553,2022-04-01,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI8550,2022-04-01,Protests,Peaceful protest,Chile,Biobio,Arauco,-38.3807,-73.9112,0
CHI8552,2022-04-01,Protests,Peaceful protest,Chile,Biobio,Biobio,-37.4697,-72.3537,0
CHI8549,2022-04-01,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-38.1649,-72.9055,0
CHI8544,2022-03-31,Riots,Violent demonstration,Chile,Arica y Parinacota,Arica,-18.4746,-70.2979,0
CHI8537,2022-03-30,Violence against civilians,Attack,Chile,Araucania,Malleco,-37.7952,-72.7164,0
CHI8521,2022-03-29,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-38.2341,-72.3439,0
CHI8524,2022-03-29,Riots,Violent demonstration,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI8531,2022-03-29,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.3742,-70.6361,0
CHI8533,2022-03-29,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI8535,2022-03-29,Riots,Violent demonstration,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI8528,2022-03-29,Riots,Violent demonstration,Chile,Metropolitana,Cordillera,-33.6183,-70.5899,0
CHI8526,2022-03-29,Riots,Mob violence,Chile,Coquimbo,Elqui,-29.9533,-71.3395,0
CHI8515,2022-03-28,Strategic developments,Looting/property destruction,Chile,Los Rios,Valdivia,-39.5407,-72.5093,0
CHI8516,2022-03-28,Riots,Violent demonstration,Chile,Metropolitana,Maipo,-33.5922,-70.6996,0
CHI8517,2022-03-28,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.3742,-70.6361,0
CHI8518,2022-03-28,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.5142,-70.7651,0
CHI8512,2022-03-27,Riots,Mob violence,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI8443,2022-03-25,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI8439,2022-03-25,Protests,Protest with intervention,Chile,Los Lagos,Osorno,-40.574,-73.1335,0
CHI8435,2022-03-25,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI8436,2022-03-25,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI8431,2022-03-25,Riots,Violent demonstration,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI8432,2022-03-25,Riots,Violent demonstration,Chile,Biobio,Arauco,-37.9312,-73.4333,0
CHI8437,2022-03-25,Riots,Violent demonstration,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI8441,2022-03-24,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4019,-70.7062,0
CHI8428,2022-03-24,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4412,-70.7612,0
CHI8409,2022-03-23,Riots,Mob violence,Chile,Metropolitana,Santiago,-33.5324,-70.5748,1
CHI8424,2022-03-23,Protests,Peaceful protest,Chile,Araucania,Malleco,-38.2496,-72.6703,0
CHI8416,2022-03-21,Protests,Peaceful protest,Chile,Los Lagos,Llanquihue,-41.7719,-73.1333,0
CHI8404,2022-03-21,Violence against civilians,Attack,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI8402,2022-03-20,Violence against civilians,Attack,Chile,Biobio,Arauco,-37.8701,-73.3778,0
CHI8401,2022-03-20,Violence against civilians,Attack,Chile,Araucania,Malleco,-38.2341,-72.3439,0
CHI8385,2022-03-18,Strategic developments,Looting/property destruction,Chile,Los Rios,Valdivia,-39.4524,-72.7711,0
CHI8387,2022-03-18,Riots,Mob violence,Chile,Biobio,Biobio,-37.4697,-72.3537,0
CHI8396,2022-03-17,Protests,Peaceful protest,Chile,Metropolitana,Cordillera,-33.6183,-70.5899,0
CHI8391,2022-03-14,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2133,-70.1503,0
CHI8384,2022-03-14,Strategic developments,Looting/property destruction,Chile,Biobio,Arauco,-37.9312,-73.4333,0
CHI8399,2022-03-14,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI8380,2022-03-13,Violence against civilians,Attack,Chile,Metropolitana,Santiago,-33.4546,-70.6823,1
CHI8371,2022-03-11,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI8341,2022-03-11,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-38.2496,-72.6703,0
CHI8373,2022-03-11,Protests,Peaceful protest,Chile,Tarapaca,Tamarugal,-20.2558,-69.7863,0
CHI8379,2022-03-11,Riots,Violent demonstration,Chile,Tarapaca,Iquique,-20.2508,-70.1097,0
CHI8370,2022-03-10,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI8339,2022-03-10,Strategic developments,Looting/property destruction,Chile,Biobio,Arauco,-37.3073,-73.256,0
CHI8378,2022-03-10,Riots,Violent demonstration,Chile,Tarapaca,Iquique,-21.1131,-70.1204,0
CHI8338,2022-03-09,Strategic developments,Looting/property destruction,Chile,Biobio,Arauco,-37.4762,-73.3412,0
CHI8376,2022-03-08,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI8374,2022-03-08,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4546,-70.6823,0
CHI8347,2022-03-07,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4419,-70.679,0
CHI8345,2022-03-06,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4872,-70.5978,0
CHI8336,2022-03-05,Strategic developments,Looting/property destruction,Chile,Metropolitana,Cordillera,-33.6183,-70.5899,0
CHI8335,2022-03-04,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-38.1933,-72.9924,0
CHI8329,2022-03-03,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4872,-70.5978,0
CHI8317,2022-03-02,Protests,Peaceful protest,Chile,Coquimbo,Elqui,-29.9045,-71.2489,0
CHI8313,2022-02-24,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4092,-70.5666,0
