globaleventid,sqldate,ingest_time,eventcode,eventbasecode,eventrootcode,quadclass,numentions,numsources,numarticles,avgtone,actiongeo_fullname,actiongeo_countrycode,actiongeo_adm1code,actiongeo_adm2code,actiongeo_lat,actiongeo_lon,actiongeo_featureid,dateadded,sourceurl
1161367667,20240303,20240303000000,172,172,17,4,20,1,10,-3.48432055749129,"Idaho, United States",US,USID,,44.2394,-114.51,ID,20240303000000,http://blog.joehuffman.org/2024/03/02/does-not-meet-community-guidelines/
1161367701,20240303,20240303000000,040,040,04,1,10,1,10,0.64102564102564,,,,,,,,20240303000000,https://hiphopnc.com/7292495/reesa-teesa-on-tamron-hall/
1161367726,20240303,20240303000000,051,051,05,1,4,1,4,-3.58467243510507,"Monterrey, Nuevo LeóX, Mexico",MX,MX19,20545,25.6667,-100.317,-1684228,20240303000000,https://www.prnewswire.com/news-releases/rosen-a-leading-national-firm-encourages-graftech-international-ltd-investors-to-secure-counsel-before-important-deadline-in-securities-class-action--eaf-302077730.html
1161367749,20240303,20240303000000,010,010,01,1,10,1,10,0.54102795311091,Canada,CA,CA,,60,-96,CA,20240303000000,https://www.dailypolitical.com/2024/03/02/becker-capital-management-inc-lowers-stock-position-in-abbott-laboratories-nyseabt.html
1161367752,20240303,20240303000000,010,010,01,1,10,1,10,5.30973451327434,Japan,JA,JA,,36,138,JA,20240303000000,https://www.modernreaders.com/news/2024/03/02/sumitomo-mitsui-trust-holdings-inc-otcmktssutny-sees-large-increase-in-short-interest.html
1161367946,20240303,20240303000000,020,020,02,1,5,1,5,1.27551020408164,,,,,,,,20240303000000,https://www.yahoo.com/news/national-republicans-funding-pac-promoting-225459770.html
1161367995,20240303,20240303000000,190,190,19,4,4,1,4,-11.4035087719298,"Khotin, Sums'ka Oblast', Ukraine",UP,UP21,25068,51.0811,34.7709,-1041552,20240303000000,https://www.yahoo.com/news/russia-attacks-9-communities-sumy-223910209.html
1161368000,20240303,20240303000000,010,010,01,1,10,1,10,0.952380952380954,Singapore,SN,SN,,1.366667,103.8,SN,20240303000000,https://www.modernreaders.com/news/2024/03/02/singapore-exchange-limited-otcmktsspxcf-sees-large-increase-in-short-interest.html
1161368022,20240303,20240303000000,020,020,02,1,2,1,2,-0.71599045346062,"Culberson County, Texas, United States",US,USTX,,31.4501,-104.584,1383840,20240303000000,https://www.cbs7.com/2024/03/02/cbs7-first-alert-forecast-sunday-march-3rd-2024/
1161368055,20240303,20240303000000,010,010,01,1,4,1,4,-0.643086816720254,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,20240303000000,https://www.fox13seattle.com/news/indiana-mother-falls-ill-dies-on-american-airlines-flight-from-dominican-republic
1161368081,20240303,20240303000000,020,020,02,1,10,1,10,0.48780487804878,"Montana, United States",US,USMT,,46.9048,-110.326,MT,20240303000000,https://nbcmontana.com/weather/forecasts/arctic-air-keeping-things-cool
1161368084,20240303,20240303000000,0231,023,02,1,2,1,2,-2.72727272727273,"Delaware, United States",US,USDE,,39.3498,-75.5148,DE,20240303000000,https://fortune.com/2024/03/02/tesla-shareholders-lawyers-fees-5-6-billion-musk-delaware/
1161368144,20240303,20240303000000,070,070,07,2,4,1,4,-0.3875968992248,"Nevada, United States",US,USNV,,38.4199,-117.122,NV,20240303000000,https://wfin.com/fox-political-news/washington-post-editorial-board-says-biden-should-ignore-liberal-wish-lists-secure-border-to-beat-trump/
1161368149,20240303,20240303000000,073,073,07,2,6,1,6,-6.46153846153846,"Worcester, Massachusetts, United States",US,USMA,MA027,42.2626,-71.8023,617867,20240303000000,https://houstonianonline.com/page/1613/
1161368151,20240303,20240303000000,080,080,08,2,4,2,4,-3.21747888659084,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,20240303000000,https://www.wfmj.com/story/50522605/a-massive-blizzard-howls-in-the-sierra-nevada-high-winds-and-heavy-snow-close-roads-and-ski-resorts
1161368155,20240303,20240303000000,080,080,08,2,7,1,7,-5.56586270871985,"North Carolina, United States",US,USNC,,35.6411,-79.8431,NC,20240303000000,https://www.yahoo.com/news/nc-state-0-15-drought-231245062.html
1161368182,20240303,20240303000000,1723,172,17,4,10,1,10,-2.42718446601942,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,20240303000000,https://www.wgauradio.com/news/trending/horsing-around-animals-running-loose-cleveland-interstate-cause-traffic-jam/CZ2ZQ2KR2BEIHM6KY5VQUIVH4A/
1161368196,20240303,20240303000000,192,192,19,4,5,1,5,1.40845070422536,,,,,,,,20240303000000,https://article.wn.com/view/2024/03/02/The_semi_driver_rescued_dangling_from_a_bridge_had_been_stru_k/
1161368201,20240303,20240303000000,193,193,19,4,10,1,10,0.93896713615024,,,,,,,,20240303000000,https://atlantablackstar.com/2024/03/02/bow-wow-claims-a-dancer-finessed-him-out-of-a-1000-apple-pay-tip-at-atlanta-strip-club/
1161368202,20240303,20240303000000,193,193,19,4,8,1,8,-8.69565217391304,"Dallas, Texas, United States",US,USTX,TX113,32.7831,-96.8067,1380944,20240303000000,https://www.yahoo.com/news/16-old-killed-dallas-shooting-183216045.html
1161368203,20240303,20240303000000,193,193,19,4,10,1,10,-12.5,"John Sealy Hospital, Texas, United States",US,USTX,,29.3111,-94.7774,1385044,20240303000000,https://abc13.com/knife-wielding-suspect-killed-by-2-galveston-officers-avenue-p-fatal-shooting-texas-rangers-investigation/14486403/
1161368265,20240303,20240303000000,014,014,01,1,10,1,10,5.34979423868313,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,20240303000000,https://wfin.com/fox-political-news/trump-defeats-haley-in-missouris-republican-caucuses/
1161368291,20240303,20240303000000,193,193,19,4,10,1,10,-1.82926829268293,"Houston, Texas, United States",US,USTX,TX201,29.7633,-95.3633,1380948,20240303000000,https://abc13.com/teenagers-shot-north-houston-park-casa-grande-drive-hpd-investigating/14486536/
1161368312,20240303,20240303000000,010,010,01,1,2,1,2,1.3745704467354,United States,US,US,,39.828175,-98.5795,US,20240303000000,https://gfmag.com/editors-letter/generational-shifts/
1161368376,20240303,20240303000000,112,112,11,3,4,2,4,-6.05627781829154,"Raleigh, North Carolina, United States",US,USNC,NC183,35.7721,-78.6386,1024242,20240303000000,https://www.yahoo.com/news/trump-escalates-immigration-rhetoric-baseless-225148126.html
1161368393,20240303,20240303000000,090,090,09,2,3,1,3,-6.08108108108108,"Atlanta, Georgia, United States",US,USGA,GA121,33.749,-84.388,351615,20240303000000,https://www.fox5atlanta.com/news/atlanta-missing-man-matties-call-harry-charles-wallace
1161368400,20240303,20240303000000,190,190,19,4,8,1,8,-5.48523206751055,"Las Vegas, Nevada, United States",US,USNV,,36.175,-115.137,847388,20240303000000,https://www.yahoo.com/news/teenager-man-killed-5-vehicle-210517582.html
1161368407,20240303,20240303000000,036,036,03,1,5,1,5,-0.18867924528302,United States,US,US,,39.828175,-98.5795,US,20240303000000,https://abc13.com/solar-eclipse-2024-glasses-protect-eyes/14486290/
1161369410,20230304,20240303001500,190,190,19,4,10,1,10,-2.03252032520326,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,20240303001500,https://www.dailyexcelsior.com/classical-dancer-from-india-shot-dead-in-us/
1161369411,20230304,20240303001500,057,057,05,1,6,1,6,-0.76013513513514,United States,US,US,,39.828175,-98.5795,US,20240303001500,https://www.autoevolution.com/news/how-does-tesla-supercharging-work-for-ford-ev-owners-and-why-are-tesla-owners-upset-230162.html
1161369413,20230304,20240303001500,111,111,11,3,3,1,3,-0.89641434262948,Malta,MT,MT,,35.916667,14.433333,MT,20240303001500,https://www.businesspost.ie/news/post-script-johnny-ronans-dramatics-paddy-cosgraves-trawler-ivan-yates-bell/
1161369414,20230304,20240303001500,141,141,14,3,6,1,6,-0.9765625,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,20240303001500,https://www.dailyexcelsior.com/shehbaz-sharif-set-to-become-pakistans-prime-minister-for-a-second-time/
1161369426,20240202,20240303001500,010,010,01,1,6,1,6,-7.38461538461543,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20240303001500,https://www.israelnationalnews.com/news/386110
1161369428,20240202,20240303001500,051,051,05,1,8,1,8,-3.75494071146245,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20240303001500,https://toronto.citynews.ca/2024/03/02/vigil-kenyan-refugee-mississauga-shelter/
1161369436,20240225,20240303001500,036,036,03,1,10,1,10,1.5576323987539,India,IN,IN,,20,77,IN,20240303001500,https://vervetimes.com/naukri-99acres-shaadi-com-other-indian-apps-restored-on-google-play-store-after/
1161369439,20240303,20240303001500,043,043,04,1,2,1,2,1.06100795755968,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,22379,-34.5875,-58.6725,-979186,20240303001500,https://www.yahoo.com/news/andrea-scott-swift-meet-taylor-013332054.html
1161369441,20240303,20240303001500,190,190,19,4,10,1,10,-1.39275766016713,,,,,,,,20240303001500,https://www.wftv.com/news/local/she-was-always-smiling-hunters-creek-middle-school-comes-together-honor-maddie-soto/ARAAFW6DSNHS3CMCGZGTTJKH2Q/
1161369443,20240303,20240303001500,040,040,04,1,10,1,10,1.02564102564103,,,,,,,,20240303001500,https://www.sungazette.com/news/business/2024/03/muncy-man-buys-building-in-city-to-expand-detailing-shop/
1161369444,20240303,20240303001500,040,040,04,1,10,1,10,3.79310344827586,"Lahore, Punjab, Pakistan",PK,PK04,23677,31.5497,74.3436,-2767043,20240303001500,https://www.thenews.com.pk/print/1163763-fpcci-scwec-to-host-saarc-events-in-lahore
1161369445,20240303,20240303001500,051,051,05,1,10,1,10,3.97790055248618,"Davao, Davao City, Philippines",RP,RPC3,24267,7.07306,125.613,-2424066,20240303001500,https://business.inquirer.net/448239/ecosystem-of-support-for-small-entrepreneurs
1161369447,20240303,20240303001500,042,042,04,1,10,1,10,-3.80165289256199,Czech Republic,EZ,EZ,,49.75,15,EZ,20240303001500,https://ricochet.com/1548152/the-bonfires-of-mendacity/
1161369449,20240303,20240303001500,050,050,05,1,4,1,4,1.46252285191956,Switzerland,SZ,SZ,,47,8,SZ,20240303001500,https://globalnews.ca/news/10331488/calgary-man-ice-bath-world-record-training/
1161369451,20240303,20240303001500,053,053,05,1,1,1,1,-4.32692307692307,"Kashmir, Jammu and Kashmir, India",IN,IN12,72809,33.9167,76.6667,-2098229,20240303001500,https://pakobserver.net/speakers-highlight-hurriyat-leaders-plight-in-jails-of-india-iiojk/
1161369452,20240303,20240303001500,061,061,06,2,10,1,10,2.7027027027027,Chile,CI,CI,,-30,-71,CI,20240303001500,https://biztoc.com/x/4700379e0fdf8f40
1161369454,20240303,20240303001500,010,010,01,1,8,1,8,-1.29259694477086,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20240303001500,https://pakobserver.net/maryam-nawaz-on-the-toes/
1161369458,20240303,20240303001500,042,042,04,1,3,1,3,0,"Peshawar, North-West Frontier, Pakistan",PK,PK03,40347,34.0078,71.5733,-2771364,20240303001500,https://pakobserver.net/gandapur-sworn-in-as-kp-cm/
1161369462,20240303,20240303001500,193,193,19,4,8,1,8,-9.58466453674118,"Kings County, New York, United States",US,USNY,,40.6501,-73.9496,974122,20240303001500,https://www.thenews.com.pk/latest/1163859-13-year-old-brooklyn-boy-targeted-and-shot-dead-in-gang-related-incident
1161369463,20240303,20240303001500,042,042,04,1,3,1,3,2.16867469879518,"Norco, California, United States",US,USCA,CA065,33.9311,-117.549,1652819,20240303001500,https://www.yahoo.com/news/norco-thrift-store-helping-homeless-212345068.html
1161369466,20240303,20240303001500,190,190,19,4,4,1,4,-6.6577896138482,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20240303001500,https://www.israelnationalnews.com/news/386114
1161369468,20240303,20240303001500,042,042,04,1,4,2,4,0,"Vermont, United States",US,USVT,,44.0407,-72.7093,VT,20240303001500,https://www.wqcs.org/2024-03-02/pod-corner-notes-from-america
1161369479,20240303,20240303001500,046,046,04,1,6,1,6,0,"Bilawal, Punjab, Pakistan",PK,PK04,23668,32.7756,71.9522,-2758720,20240303001500,https://pakobserver.net/bilawal-criticises-achakzai-for-becoming-pti-candidate-for-president/
1161369481,20240303,20240303001500,100,100,10,3,10,1,10,-2.63157894736843,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20240303001500,https://www.heritage.org/report/the-presidents-duty-faithfully-execute-the-law
1161369482,20240303,20240303001500,110,110,11,3,8,1,8,1.44717800289435,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20240303001500,https://www.dailyexcelsior.com/india-retains-full-policy-space-for-benefit-of-farmers-fishermen-at-wto-goyal/
1161369494,20240303,20240303001500,042,042,04,1,8,1,8,1.53631284916201,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20240303001500,http://www.israelnationalnews.com/news/386111
1161369499,20240303,20240303001500,051,051,05,1,1,1,1,0.21574973031284,"Baltimore, Maryland, United States",US,USMD,MD510,39.2904,-76.6122,597040,20240303001500,https://www.baltimoresun.com/2024/03/02/alsobrooks-says-trone-trying-to-buy-senate-seat-he-says-his-money-allows-independence/
1161369502,20240303,20240303001500,036,036,03,1,10,1,10,3.7037037037037,Italy,IT,IT,,42.833333,12.833333,IT,20240303001500,https://www.theepochtimes.com/world/trudeau-meloni-agree-on-roadmap-for-cooperation-as-italian-pm-visits-canada-5599236
1161369509,20240303,20240303001500,100,100,10,3,3,1,3,-1.4423076923077,"Hingham, Montana, United States",US,USMT,MT041,48.555,-110.422,772428,20240303001500,https://valleypatriot.com/judge-debra-squires-lee-should-show-progressive-solidarity-with-migrants/
1161369510,20240303,20240303001500,112,112,11,3,10,1,10,-8.58895705521472,"Gahanna, Ohio, United States",US,USOH,OH049,40.0192,-82.8793,1064696,20240303001500,https://abc6onyourside.com/news/local/judge-sets-bond-for-man-accused-of-shooting-man-1-year-old-in-august-rickey-hill-arraignment-franklin-county-municipal-court-gahanna-swat-police-i-270-shooting
1161369513,20240303,20240303001500,030,030,03,1,6,1,6,-1.96078431372549,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,20240303001500,https://pakobserver.net/will-never-accept-govt-with-fake-mandate/
1161369514,20240303,20240303001500,040,040,04,1,8,1,8,-5.23731587561374,"Lahore, Punjab, Pakistan",PK,PK04,23677,31.5497,74.3436,-2767043,20240303001500,https://www.thenews.com.pk/print/1163765-economy-at-stake
1161369516,20240303,20240303001500,042,042,04,1,10,1,10,2.47136829415311,"Greene County, Missouri, United States",US,USMO,,37.2667,-93.3502,758493,20240303001500,https://www.yahoo.com/news/mo-republicans-choose-donald-trump-230025390.html
1161369518,20240303,20240303001500,051,051,05,1,5,1,5,0.20876826722339,,,,,,,,20240303001500,https://abc30.com/pge-rate-increase-2023-earning-2-billion-dollar-profit/14483425/
1161369524,20240303,20240303001500,013,013,01,1,1,1,1,-2.38095238095238,"Bent County, Colorado, United States",US,USCO,,37.9667,-103.067,198121,20240303001500,https://www.kktv.com/2024/03/02/wildfire-closes-hwy-101-south-las-animas-southeastern-colorado/
1161369525,20240303,20240303001500,040,040,04,1,10,1,10,1.96629213483146,Pakistan,PK,PK,,30,70,PK,20240303001500,https://pakobserver.net/meeting-health-needs-of-married-women-crucial-to-save-lives/
1161369527,20240303,20240303001500,042,042,04,1,20,2,20,-5.26436858460049,"Times Square, New York, United States",US,USNY,,40.757,-73.986,967537,20240303001500,https://toronto.citynews.ca/2024/03/02/trump-escalates-his-immigration-rhetoric-with-baseless-claim-about-biden-trying-to-overthrow-the-us/
1161369530,20240303,20240303001500,060,060,06,2,10,1,10,7.20720720720721,"Hawke Bay, New Zealand (general), New Zealand",NZ,NZ00,22383,-39.3333,177.5,-1510529,20240303001500,https://www.odt.co.nz/news/national/otago-powerball-player-wins-123-million
1161369533,20240303,20240303001500,042,042,04,1,10,1,10,6.12244897959183,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,20240303001500,https://pakobserver.net/ncsw-joins-hand-with-ppaf-for-womens-empowerment-conference/
1161369535,20240303,20240303001500,173,173,17,4,6,1,6,-1.2526096033403,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,20240303001500,https://www.thenews.com.pk/print/1163780-were-feb-8-general-elections-held-in-country-transparently
1161369540,20240303,20240303001500,036,036,03,1,3,1,3,1.00083402835696,"Brooklyn, New York, United States",US,USNY,NY025,42.3442,-75.1704,944840,20240303001500,https://thegrio.com/2024/03/02/hakeem-jeffries-black-church-upbringing/
1161369542,20240303,20240303001500,190,190,19,4,10,1,10,4.63499420625724,,,,,,,,20240303001500,https://www.odt.co.nz/the-star/return-affordable-produce
1161369549,20240303,20240303001500,020,020,02,1,3,1,3,0.9915014164306,"University Of Tennessee, Tennessee, United States",US,USTN,,35.9543,-83.9307,1304269,20240303001500,https://finance.yahoo.com/news/dave-ramsey-first-job-led-230036731.html
1161369550,20240303,20240303001500,020,020,02,1,2,1,2,-6.62525879917184,"Gloversville, New York, United States",US,USNY,NY035,43.0528,-74.3438,951265,20240303001500,https://wpdh.com/ixp/11/p/most-wanted-ny-february-24/
1161369553,20240303,20240303001500,040,040,04,1,4,1,4,0.78740157480315,"Fairbanks, Alaska, United States",US,USAK,AK090,64.8378,-147.716,1401958,20240303001500,https://www.webcenterfairbanks.com/2024/03/02/rep-mary-peltola-decries-snap-backlog-praises-willow-success-address-ak-legislature/
1161369557,20240303,20240303001500,042,042,04,1,4,1,4,-4.32098765432099,"Columbus, Ohio, United States",US,USOH,OH049,39.9612,-82.9988,1080996,20240303001500,https://abc6onyourside.com/news/local/arnold-schwarzenegger-to-host-terminate-gerrymandering-event-in-columbus-citizens-not-politicians-hilton-columbus-arnold-classic-community-rally-voting-november-ballot
1161369560,20240303,20240303001500,042,042,04,1,4,1,4,0,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,20240303001500,https://www.yahoo.com/news/sunday-shows-preview-haley-trump-222004318.html
